command,label
powershell Get-Content C:\ProgramData\logs\notes.txt,0
compact /c /s:D:\Projects\app,0
last -n 20,0
move D:\Projects\app\notes.txt C:\Temp\,0
taskkill /f /im dxdiag.exe,0
docker logs -f 5461,0
cat /proc/meminfo,0
uname -r,0
lspci,0
cd /var/www/html,0
uname -a,0
date,0
netstat -an | findstr ESTABLISHED,0
powershell Restart-Service eventlog,0
git clone https://github.com/org/repo.git,0
git fetch --all,0
last -n 20,0
echo %USERNAME%,0
less /var/www/html/report.txt,0
choco install 7zip -y,0
useradd -m deploy,0
systemctl status nginx,0
vssadmin list shadows,0
"find /opt/app -name ""*.log"" -mtime +7",0
attrib +r C:\Users\dave\Documents\budget.xlsx,0
xcopy C:\Windows\SysWOW64 C:\Backup\ /e /i /y,0
docker stop 3607,0
systemctl restart ssh,0
powershell Get-ChildItem C:\Windows\System32,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
id,0
snap refresh,0
winget list,0
net share Documents=C:\Users\mwilliams\Downloads,0
ufw status verbose,0
lsblk,0
net use Z: \\server01\share /persistent:yes,0
snap install build-essential,0
locale,0
"grep -i ""failed"" /var/log/auth.log",0
crontab -e,0
clamav --scan /home/bob/,0
whoami /groups,0
lscpu,0
net share Documents=C:\Users\mwilliams\AppData\Local,0
powershell Get-Disk,0
git merge develop,0
fsutil volume diskfree C:,0
usermod -aG sudo jenkins,0
uname -a,0
sudo -l,0
docker logs -f 8793,0
ip addr show,0
unzip /tmp/archive.zip -d /tmp/extracted/,0
dir C:\Windows\SysWOW64,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
who,0
whoami,0
winget list,0
git fetch --all,0
powershell Get-ComputerInfo,0
date,0
move C:\ProgramData\logs\app.log C:\Temp\,0
git stash,0
clamav --scan /home/charlie/,0
git stash pop,0
docker-compose down,0
powershell Get-ComputerInfo,0
clip < C:\Temp\image.png,0
docker logs -f 9214,0
env,0
logrotate /etc/logrotate.conf,0
netstat -ano,0
df -h,0
defrag C: /u /v,0
export PATH=$PATH:/usr/local/bin,0
clamscan -r /tmp/,0
powershell Copy-Item D:\Projects\app\app.log -Destination C:\Backup\,0
powershell Test-Connection 192.168.0.100 -Count 4,0
ssh bob@1.1.1.1,0
pip install numpy,0
winget upgrade nodejs,0
crontab -l,0
sc start dnscache,0
git stash pop,0
diskpart,0
env,0
hostname,0
docker logs -f 3878,0
powershell Get-Process,0
pip3 install -r requirements.txt,0
history | tail -20,0
git push origin develop,0
jobs,0
fg %1,0
taskkill /pid 5313 /f,0
git pull origin master,0
visudo,0
"grep -r ""error"" /var/log/",0
taskkill /pid 5400 /f,0
ls -la /home/jenkins,0
"grep -r ""error"" /var/log/",0
powershell Stop-Process -Name calc -Force,0
wc -l /home/jenkins/Documents/notes.md,0
netstat -an | findstr ESTABLISHED,0
service docker status,0
npm update,0
df -h,0
cp /var/log/script.sh /tmp/,0
useradd -m newuser,0
"wmic os get caption,version,buildnumber",0
sudo -l,0
wget -q https://example.com -O /tmp/index.html,0
npm install,0
systeminfo,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
"git commit -m ""Update requirements.txt""",0
docker build -t myapp:dev .,0
nice -n 16 python3 script.py,0
timedatectl status,0
id,0
crontab -l,0
date /t,0
docker pull python:3.11,0
ps aux,0
netstat -an | findstr ESTABLISHED,0
docker stop 6744,0
ssh-keygen -t rsa -b 4096 -f /home/ubuntu/.ssh/id_rsa,0
"wmic memorychip get capacity,speed",0
ln -s /srv/data/data.csv /tmp/link,0
docker-compose down,0
du -sh /srv/data,0
nslookup google.com,0
ssh -p 2222 bob@1.1.1.1 'uptime',0
pip install black,0
arp -a,0
del /f /q C:\ProgramData\logs\config.ini,0
del /f /q C:\Users\svc_backup\Downloads\config.ini,0
whoami,0
"find /etc -name ""*.log"" -mtime +7",0
systeminfo,0
journalctl -u docker -n 100,0
systemctl enable redis,0
eventvwr,0
ufw status verbose,0
ipconfig /release,0
rsync -avz /var/www/html/ user@1.1.1.1:/backup/,0
tar -czf /tmp/backup.tar.gz /var/www/html,0
sc stop spooler,0
crontab -e,0
rename C:\Users\mwilliams\Downloads\old.txt new.txt,0
ipconfig /all,0
"grep -r ""error"" /var/log/",0
shutdown /a,0
net view \\server1,0
dig google.com A,0
driverquery,0
logrotate /etc/logrotate.conf,0
powershell Get-Disk,0
lscpu,0
arp -a,0
git pull origin develop,0
netstat -ano,0
lscpu,0
chkdsk C: /f /r,0
start mmc.exe,0
git branch -a,0
git status,0
ifconfig,0
cat /proc/cpuinfo | head -30,0
useradd -m newuser,0
apt-get install -y nmap,0
passwd svc_deploy,0
defrag C: /u /v,0
dir D:\Projects\app,0
"tasklist /fi ""imagename eq control.exe""",0
ping 192.168.1.1 -t,0
ping 192.168.1.1 -n 10,0
powershell Get-NetIPAddress,0
git status,0
copy C:\ProgramData\logs\report.docx C:\Users\bob\Desktop\,0
del /f /q C:\ProgramData\logs\report.docx,0
tracert 1.1.1.1,0
net share Documents=C:\Temp,0
chown charlie:ubuntu /opt/app/data.csv,0
apt-cache search jq,0
killall cron,0
ping 192.168.0.100 -n 6,0
ipconfig /flushdns,0
watch -n 10 df -h,0
nmap -sn 192.168.1.0/24,0
dpkg -l | grep net-tools,0
powershell Get-ChildItem C:\Windows\System32,0
chkdsk C: /f /r,0
taskkill /f /im wordpad.exe,0
service mysql status,0
expand C:\Windows\Temp\app.log -F:* C:\Extracted\,0
last -n 20,0
df -h,0
tar -czf /tmp/backup.tar.gz /tmp,0
powershell Get-NetIPAddress,0
npm install -g nodemon,0
winget install git,0
docker-compose down,0
tracert 192.168.1.1,0
apt-get install -y unzip,0
watch -n 5 df -h,0
systemctl status apache2,0
git log --oneline -10,0
git diff HEAD~1,0
powershell Get-NetIPAddress,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
ss -tulnp,0
"journalctl --since ""1 hour ago""",0
openssl genrsa -out /tmp/key.pem 2048,0
htop,0
ssh-keygen -t rsa -b 4096 -f /home/svc_deploy/.ssh/id_rsa,0
watch -n 2 df -h,0
"git commit -m ""Update requirements.txt""",0
head -n 31 /home/devops/Documents/backup.tar.gz,0
whoami,0
diskpart,0
cat /proc/cpuinfo | head -30,0
taskkill /f /im explorer.exe,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
npm install -g typescript,0
ipconfig /release,0
whoami,0
ssh jenkins@8.8.8.8,0
type C:\Users\svc_backup\Documents\report.docx,0
echo %COMPUTERNAME%,0
history | tail -20,0
shutdown /a,0
tail -f /var/log/nginx/access.log,0
bg %1,0
set,0
time /t,0
diskpart,0
git log --oneline -10,0
wmic process list brief,0
"grep -r ""error"" /var/log/",0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
ssh-keygen -t rsa -b 4096 -f /home/root/.ssh/id_rsa,0
apt-get update,0
nice -n 9 python3 script.py,0
ping 192.168.1.1 -n 8,0
ipconfig /all,0
echo %PATH%,0
"git commit -m ""Update config.yaml""",0
npm audit fix,0
ssh -p 22 jenkins@10.0.0.1 'uptime',0
"journalctl --since ""1 hour ago""",0
powershell Get-Process,0
pip3 install -r requirements.txt,0
wc -l /usr/local/bin/requirements.txt,0
ps aux,0
powershell Test-Connection 192.168.1.1 -Count 4,0
lscpu,0
pip install pytest,0
journalctl -u ssh -n 100,0
ping -c 2 1.1.1.1,0
rmdir /s /q C:\Temp\trash,0
systemctl restart mysql,0
powershell Get-Service eventlog,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
bg %1,0
htop,0
"git commit -m ""Update notes.md""",0
mkdir C:\Windows\SysWOW64\tmp,0
at now + 9 minutes,0
apt-get update,0
msinfo32 /nfo C:\Temp\sysinfo.nfo,0
usermod -aG sudo root,0
gpupdate /force,0
bg %1,0
chmod 755 /etc/script.sh,0
ipconfig /flushdns,0
clip < C:\ProgramData\logs\image.png,0
who,0
netstat -tulnp,0
cat /tmp/data.csv,0
history | tail -20,0
rmdir /s /q C:\Temp\cache,0
apt-get update,0
systemctl enable ssh,0
pip3 list,0
shutdown /a,0
diskpart,0
powershell Test-Connection 10.0.0.254 -Count 4,0
ifconfig,0
ipconfig /release,0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
docker ps,0
ipconfig /flushdns,0
groupadd deploy,0
systemctl disable redis,0
htop,0
rm -f /tmp/README.md,0
powershell Get-Content C:\ProgramData\logs\backup.zip,0
powershell Get-Disk,0
powershell Stop-Process -Name mmc -Force,0
dpkg -i /tmp/screen.deb,0
docker pull node:latest,0
docker build -t myapp:dev .,0
sc start wuauserv,0
snap refresh,0
winget install git,0
"wmic memorychip get capacity,speed",0
kill -9 29633,0
powershell Restart-Service lanmanserver,0
cat /var/log/notes.md,0
df -hT,0
pip install pytest,0
history | tail -20,0
defrag C: /u /v,0
head -n 29 /var/log/app.log,0
nohup ./worker.sh &,0
groupadd ops,0
net start wuauserv,0
scp /tmp/backup.tar.gz user@1.1.1.1:/tmp/,0
docker rmi nginx:3.11,0
ipconfig /release,0
npm install -g eslint,0
docker rm 5940,0
systemctl start apache2,0
winget upgrade nodejs,0
clip < C:\Temp\budget.xlsx,0
git branch -a,0
hostname,0
attrib +r C:\Users\alice\Documents\config.ini,0
dir C:\Users\dave\Documents,0
apt-get upgrade -y,0
choco list --local-only,0
crontab -e,0
"journalctl --since ""1 hour ago""",0
ver,0
docker exec -it 3830 /bin/bash,0
lspci,0
less /home/svc_deploy/Downloads/requirements.txt,0
htop,0
sudo -l,0
visudo,0
diff /opt/app/report.txt /tmp/app.log,0
visudo,0
top -bn1,0
npm update,0
pip install black,0
sort C:\Windows\SysWOW64\setup.exe /o C:\Temp\sorted.txt,0
env,0
date /t,0
docker build -t myapp:dev .,0
chkdsk C: /f /r,0
docker-compose down,0
ipconfig /release,0
systeminfo,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
mv /var/www/html/app.log /tmp/,0
msinfo32 /nfo C:\Temp\sysinfo.nfo,0
history | tail -20,0
choco upgrade all -y,0
chown ubuntu:alice /opt/app/script.sh,0
visudo,0
ifconfig,0
tar -xzf /tmp/backup.tar.gz -C /tmp/,0
sudo -l,0
netstat -tulnp,0
chmod 755 /home/devops/Documents/script.sh,0
gpupdate /force,0
ls /home/charlie/Downloads,0
ipconfig /all,0
locale,0
vssadmin list shadows,0
nslookup google.com,0
docker exec -it 3626 /bin/bash,0
docker stop 5657,0
touch /tmp/script.sh,0
rm -f /tmp/app.log,0
groupadd ops,0
df -hT,0
chown svc_deploy:charlie /home/jenkins/report.txt,0
powershell Compress-Archive -Path C:\Temp -DestinationPath C:\Temp\archive.zip,0
copy D:\Projects\app\backup.zip C:\Program Files\Office\,0
apt-cache search vim,0
gpresult /r,0
docker pull ubuntu:20,0
rmdir /s /q C:\Temp\trash,0
clip < C:\ProgramData\logs\readme.md,0
powershell Copy-Item C:\ProgramData\logs\app.log -Destination C:\Backup\,0
uname -a,0
systeminfo,0
npm install -g typescript,0
whoami,0
msiexec /i C:\Installers\firefox_setup.msi /quiet /norestart,0
logrotate /etc/logrotate.conf,0
docker pull nginx:latest,0
powershell Get-Content C:\Users\dave\Desktop\data.csv,0
whoami /groups,0
mkdir -p /srv/data/logs,0
powershell Test-Connection 10.0.0.254 -Count 4,0
visudo,0
git clone https://github.com/org/app.git,0
iptables -L -n -v,0
nice -n -2 python3 script.py,0
powershell Copy-Item C:\Windows\System32\data.csv -Destination C:\Backup\,0
dir C:\Users\jsmith\Downloads /b /s,0
git push origin main,0
docker ps,0
env,0
iptables -L -n -v,0
netstat -tulnp,0
winget search 7zip,0
docker run -d -p 3307:7044 node,0
time /t,0
"grep -i ""failed"" /var/log/auth.log",0
npm audit fix,0
powershell Test-Connection 192.168.0.100 -Count 4,0
"find /tmp -type f -name ""*.tmp"" -delete",0
ln -s /home/charlie/Documents/README.md /tmp/link,0
usermod -aG sudo jenkins,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
whoami /groups,0
clamav --scan /home/ubuntu/,0
dir D:\Projects\app /b /s,0
winget search git,0
net stop wuauserv,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
id,0
powershell Get-Service bits,0
docker images,0
ip link show,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
dig github.com A,0
cat /proc/meminfo,0
sudo systemctl daemon-reload,0
htop,0
vmstat 1 5,0
"journalctl --since ""1 hour ago""",0
apt-get install -y vim,0
pip3 list,0
docker pull python:latest,0
ip addr show,0
"grep -i ""failed"" /var/log/auth.log",0
unzip /tmp/archive.zip -d /tmp/extracted/,0
winget search nodejs,0
traceroute 1.1.1.1,0
powershell Get-ChildItem D:\Projects\app,0
npm install,0
taskkill /f /im calc.exe,0
pip3 install -r requirements.txt,0
htop,0
df -hT,0
docker images,0
uname -r,0
del /f /q C:\Temp\readme.md,0
mkdir -p /etc/tmp,0
ps aux,0
powershell Get-EventLog -LogName System -Newest 50,0
powershell Get-NetIPAddress,0
usermod -aG sudo alice,0
tail -f /var/log/auth.log,0
git log --oneline -10,0
dir C:\Windows\System32 /b /s,0
iptables -L -n -v,0
compact /c /s:D:\Projects\app,0
git add README.md,0
docker images,0
ls /var/log,0
powershell Compress-Archive -Path C:\Users\bob\Documents -DestinationPath C:\Temp\archive.zip,0
docker run -d -p 6232:3736 nginx,0
net view \\server5,0
docker ps,0
git checkout -b feature/fix-5,0
powershell Compress-Archive -Path C:\Windows\SysWOW64 -DestinationPath C:\Temp\archive.zip,0
git add backup.tar.gz,0
chmod 755 /tmp/script.sh,0
snap install net-tools,0
docker exec -it 2749 /bin/bash,0
git merge develop,0
start explorer.exe,0
cat /proc/cpuinfo | head -30,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
"find /tmp -type f -name ""*.tmp"" -delete",0
snap refresh,0
apt-get remove curl,0
apt-get remove curl,0
ipconfig /all,0
chown svc_deploy:ubuntu /opt/app/notes.md,0
net use * /delete,0
logrotate /etc/logrotate.conf,0
move C:\Temp\backup.zip C:\Temp\,0
echo %USERNAME%,0
fsutil volume diskfree C:,0
history | tail -20,0
winget search winscp,0
nslookup kernel.org,0
type C:\Users\bob\Documents\budget.xlsx,0
whoami /groups,0
npm install -g nodemon,0
w,0
"find /tmp -type f -name ""*.tmp"" -delete",0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
taskkill /pid 1431 /f,0
clamav --scan /home/svc_deploy/,0
npm audit fix,0
apt-get upgrade -y,0
docker stop 4151,0
head -n 38 /home/charlie/Documents/data.csv,0
attrib +r C:\Users\svc_backup\Desktop\app.log,0
printenv PATH,0
vmstat 1 5,0
cat /etc/os-release,0
traceroute 1.1.1.1,0
df -hT,0
git pull origin main,0
nohup ./worker.sh &,0
"wmic cpu get name,numberofcores",0
expand C:\Windows\Temp\budget.xlsx -F:* C:\Extracted\,0
ps aux,0
systemctl enable mysql,0
git merge hotfix,0
time /t,0
docker stop 4323,0
del /f /q C:\Temp\budget.xlsx,0
sc start spooler,0
visudo,0
git clone https://github.com/org/repo.git,0
shutdown /a,0
net start wscsvc,0
dir C:\ProgramData\logs /b /s,0
screen -S main,0
apt-get upgrade -y,0
apt-get remove python3-pip,0
export PATH=$PATH:/usr/local/bin,0
winget install winscp,0
at now + 29 minutes,0
powershell Restart-Service eventlog,0
msinfo32 /nfo C:\Temp\sysinfo.nfo,0
git push origin feature/fix,0
netstat -tulnp,0
pathping 192.168.1.1,0
lsblk,0
clip < D:\Projects\app\config.ini,0
unzip /tmp/archive.zip -d /tmp/extracted/,0
pip3 install -r requirements.txt,0
ip route show,0
docker run -d -p 8013:6875 nginx,0
ipconfig /release,0
usermod -aG sudo root,0
sudo systemctl daemon-reload,0
powershell Test-Connection 172.16.5.10 -Count 4,0
apt-cache search net-tools,0
git push origin main,0
lsusb,0
ls -la /usr/local/bin,0
rename C:\Users\svc_backup\Desktop\old.txt new.txt,0
winget upgrade 7zip,0
defrag C: /u /v,0
passwd alice,0
diff /opt/app/script.sh /tmp/backup.tar.gz,0
crontab -e,0
cat /etc/os-release,0
sc query wscsvc,0
netstat -ano,0
pip3 install -r requirements.txt,0
powershell Get-Service eventlog,0
useradd -m newuser,0
shutdown /a,0
useradd -m svc_app,0
killall postgresql,0
"journalctl --since ""1 hour ago""",0
htop,0
docker-compose logs --tail=100,0
screen -S monitor,0
arp -a,0
reg query HKCU\Software\Microsoft\Office /s,0
systemctl enable mysql,0
git pull origin develop,0
mkdir C:\Users\svc_backup\Downloads\tmp,0
mkdir -p /tmp/archive,0
ip addr show,0
docker ps -a,0
driverquery,0
env,0
cat /proc/cpuinfo | head -30,0
journalctl -u apache2 -n 100,0
wget -q https://ubuntu.com -O /tmp/index.html,0
scp /tmp/notes.md user@10.0.0.1:/tmp/,0
gpresult /r,0
winget upgrade firefox,0
df -h,0
clamscan -r /tmp/,0
driverquery,0
unzip /tmp/archive.zip -d /tmp/extracted/,0
powershell Stop-Process -Name mmc -Force,0
df -hT,0
winget search nodejs,0
visudo,0
time /t,0
pip3 install -r requirements.txt,0
hostname,0
systemctl disable ssh,0
nohup ./worker.sh &,0
powershell Get-NetIPAddress,0
screen -S main,0
docker rm 4022,0
robocopy C:\Temp D:\Backup /mir /log:C:\Temp\robocopy.log,0
git stash pop,0
logrotate /etc/logrotate.conf,0
ls -la /srv/data,0
chkdsk C: /f /r,0
ip addr show,0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
systemctl enable nginx,0
iptables -L -n -v,0
pathping 192.168.1.1,0
lscpu,0
xcopy C:\ProgramData\logs C:\Backup\ /e /i /y,0
rmdir /s /q C:\Temp\trash,0
sudo systemctl daemon-reload,0
cat /proc/cpuinfo | head -30,0
winget list,0
ip route show,0
ipconfig /release,0
clamav --scan /home/charlie/,0
mkdir -p /var/log/backup,0
fc C:\Users\dave\Downloads\config.ini C:\Temp\backup.zip,0
systemctl disable mysql,0
clip < D:\Projects\app\report.docx,0
powershell Get-ChildItem C:\ProgramData\logs,0
powershell Restart-Service wuauserv,0
chkdsk C: /f /r,0
dpkg -i /tmp/unzip.deb,0
net stop eventlog,0
pip3 install -r requirements.txt,0
docker pull node:3.11,0
winget install winscp,0
nice -n 2 python3 script.py,0
printenv PATH,0
tail -f /var/log/nginx/access.log,0
uptime,0
nslookup microsoft.com,0
lspci,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
dig google.com A,0
date,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
powershell Stop-Process -Name dxdiag -Force,0
openssl genrsa -out /tmp/key.pem 2048,0
"shutdown /r /t 60 /c ""Scheduled reboot""",0
cp /opt/app/requirements.txt /tmp/,0
fg %1,0
git branch -a,0
"wmic memorychip get capacity,speed",0
crontab -e,0
cp /home/alice/notes.md /tmp/,0
ipconfig /all,0
npm update,0
hostname,0
killall ssh,0
start taskmgr.exe,0
env,0
history | tail -20,0
htop,0
powershell Get-Disk,0
docker run -d -p 5599:8274 nginx,0
eventvwr,0
echo %PATH%,0
chmod 755 /srv/data/script.sh,0
choco install vlc -y,0
service redis status,0
diff /home/alice/Downloads/README.md /tmp/notes.md,0
timedatectl status,0
date /t,0
id,0
sort C:\Windows\System32\image.png /o C:\Temp\sorted.txt,0
netstat -tulnp,0
docker-compose logs --tail=100,0
"find /home/bob/Documents -name ""*.log"" -mtime +7",0
type C:\Users\charlie\AppData\Local\report.docx,0
nmap -sn 192.168.1.0/24,0
locale,0
echo %COMPUTERNAME%,0
taskkill /f /im wordpad.exe,0
tar -czf /tmp/backup.tar.gz /opt/app,0
npm audit fix,0
at now + 51 minutes,0
"tasklist /fi ""imagename eq calc.exe""",0
uname -a,0
locale,0
docker-compose logs --tail=100,0
"wmic memorychip get capacity,speed",0
w,0
apt-cache search wget,0
git checkout -b feature/refactor-31,0
del /f /q C:\Windows\System32\data.csv,0
netstat -an | findstr ESTABLISHED,0
pwd,0
powershell Get-Process,0
git merge hotfix,0
